DEPARTAMENTO_CIRC;SECCIONAL - CIRCUNSCRICAO;MUNICIPIO - CIRCUNSCRICAO;DP - CIRCUNSCRICAO ;HD;Nº DE VÍT HD;ID_DELEGACIA;mês;ANO ESTATISTICA;DATAHORA_REGISTRO_BO;NUM_BO;ANO_BO;CIDADE;DP_ELABORACAO;SEC_ELABORACAO;DEP_ELABORACAO;DATA_FATO;HORA_FATO;DESC_TIPOLOCAL;LOGRADOURO;NUMERO_LOGRADOURO;LATITUDE;LONGITUDE;TIPO_PESSOA;SEXO_PESSOA;IDADE_PESSOA;DATA_NASCIMENTO_PESSOA;COR_PELE;PROFISSAO;NATUREZA_APURADA
DECAP;6ª SEC;São Paulo;025 DP - Parelheiros;1;1;10374;5;2021;08/05/2021;2224;2021;S.PAULO;101º D.P. JDIM IMBUIAS;DEL.SEC.6º SANTO AMARO;DECAP;08/05/2021;15:27:00;Via pública;ESTRADA ENGENHEIRO MARCILAC;10000;-23,88768846;-46,73129514;Vítima;Masculino;26;06/03/1995;Parda;NULL;HOMICÍDIO DOLOSO
DECAP;6ª SEC;São Paulo;025 DP - Parelheiros;1;1;10374;5;2021;27/05/2021;2541;2021;S.PAULO;101º D.P. JDIM IMBUIAS;DEL.SEC.6º SANTO AMARO;DECAP;27/05/2021;13:15:00;Terminal/Estação;ESTRADA EVANGELISTA DE SOUZA;100;-23,87513969;-46,64937757;Vítima;Masculino;51;18/11/1969;Preta;PINTOR DE AUTOMOVEIS;HOMICÍDIO DOLOSO
DECAP;6ª SEC;São Paulo;047 DP - Capão Redondo;1;1;10247;5;2021;08/05/2021;3834;2021;S.PAULO;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;DECAP;08/05/2021;16:25:00;Via pública;RUA ANDORINHA PEQUENA;94;-23,67497279;-46,79715185;Vítima;Masculino;45;04/06/1975;Preta;AJUDANTE DE PEDREIRO;HOMICÍDIO DOLOSO
DECAP;6ª SEC;São Paulo;047 DP - Capão Redondo;1;1;10247;5;2021;09/05/2021;3853;2021;S.PAULO;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;DECAP;09/05/2021;22:00:00;Via pública;RUA TERRA PORTUGALENSE;693;-23,66291102;-46,79419904;Vítima;Masculino;19;19/07/2001;Parda;ESTUDANTE;HOMICÍDIO DOLOSO
DECAP;6ª SEC;São Paulo;047 DP - Capão Redondo;1;1;10247;5;2021;24/05/2021;4252;2021;S.PAULO;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;DECAP;24/05/2021;01:32:00;Via pública;RUA DIAMANTE VERDE;472;-23,68847047;-46,78489392;Vítima;Masculino;18;19/07/2002;Parda;ESTUDANTE;HOMICÍDIO DOLOSO
DECAP;6ª SEC;São Paulo;048 DP - Cidade Dutra;1;1;10248;5;2021;24/05/2021;1075;2021;S.PAULO;48º D.P. CIDADE DUTRA;DEL.SEC.6º SANTO AMARO;DECAP;24/05/2021;11:35:00;Via pública;RUA ANGELO QERRINO;34;-23,72534546;-46,68416971;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO
DECAP;6ª SEC;São Paulo;100 DP - Jardim Herculano;1;1;10247;5;2021;02/05/2021;3663;2021;S.PAULO;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;DECAP;01/05/2021;23:10:00;Via pública;RUA AMERICO TURINI;1;-23,74181816;-46,78231755;Vítima;Masculino;27;13/09/1993;Branca;AGRICULTOR(A);HOMICÍDIO DOLOSO
DECAP;6ª SEC;São Paulo;100 DP - Jardim Herculano;;1;10247;5;2021;02/05/2021;3663;2021;S.PAULO;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;DECAP;01/05/2021;23:10:00;Via pública;RUA AMERICO TURINI;1;-23,74181816;-46,78231755;Vítima;Masculino;23;26/01/1998;Parda;ESTUDANTE;HOMICÍDIO DOLOSO
DECAP;6ª SEC;São Paulo;100 DP - Jardim Herculano;1;1;10247;5;2021;08/05/2021;3829;2021;S.PAULO;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;DECAP;08/05/2021;07:16:00;Via pública;RUA PARVATI;62;-23,69129176;-46,74440001;Vítima;Masculino;30;07/10/1990;Parda;NULL;HOMICÍDIO DOLOSO
DECAP;6ª SEC;São Paulo;100 DP - Jardim Herculano;1;1;10247;5;2021;17/05/2021;4061;2021;S.PAULO;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;DECAP;17/05/2021;02:09:00;Via pública;RUA GUAECA;80;-23,72038557;-46,76446791;Vítima;Masculino;NULL;NULL;Preta;NULL;HOMICÍDIO DOLOSO
DECAP;6ª SEC;São Paulo;101 DP - Jardim das Imbuias;1;1;10374;5;2021;22/05/2021;2459;2021;S.PAULO;101º D.P. JDIM IMBUIAS;DEL.SEC.6º SANTO AMARO;DECAP;22/05/2021;03:00:00;Via pública;RUA QUINTA DE SAO FRANCISCO;233;-23,74039217;-46,70459429;Vítima;Masculino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO
DECAP;7ª SEC;São Paulo;067 DP - Jardim Robru;1;1;20250;5;2021;14/05/2021;2175;2021;S.PAULO;50º D.P. ITAIM PAULISTA;DEL.SEC.7º ITAQUERA;DECAP;13/05/2021;22:58:00;Via pública;RUA JOSE MARIA ALVES DE DEUS;311;-23,5234183;-46,41468522;Vítima;Masculino;21;19/03/2000;Branca;MOTO-BOY;HOMICÍDIO DOLOSO
DECAP;8ª SEC;São Paulo;041 DP - Vila Rica;1;1;10362;5;2021;07/05/2021;2488;2021;S.PAULO;69º D.P. TEOTONIO VILELA;DEL.SEC.8º SAO MATEUS;DECAP;07/05/2021;01:10:00;Via pública;RUA JORGE OGUSHI;185;-23,57222807;-46,52193607;Vítima;Masculino;24;30/07/1996;Parda;PEDREIRO;HOMICÍDIO DOLOSO
DECAP;8ª SEC;São Paulo;054 DP - Cidade Tiradentes;1;1;20249;5;2021;27/05/2021;3187;2021;S.PAULO;49º D.P. SAO MATEUS;DEL.SEC.8º SAO MATEUS;DECAP;27/05/2021;11:25:00;Via pública;RUA GONCALVES NINA;2556;-23,59833518;-46,39142538;Vítima;Feminino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO
